t,r,u,x1,x2
50.5,60,46.1921655328399,59.623665128557,59.7004953723192
50.55,60,46.1905120558194,59.623846908662,59.7019543942691
50.6,60,46.1888645745638,59.6240316222032,59.7034000924268
50.65,60,46.1872231508519,59.6242192315583,59.7048325342973
50.7,60,46.1855878451375,59.6244096993505,59.7062517875922
50.75,60,46.1839587165604,59.6246029884488,59.707657920222
50.8,60,46.1823358229602,59.6247990619677,59.7090510002868
50.85,60,46.180719220887,59.6249978832665,59.710431096069
50.9,60,46.1791089656166,59.6251994159499,59.7117982760248
50.95,60,46.1775051111602,59.6254036238675,59.7131526087763
51,60,46.1759077102781,59.6256104711134,59.7144941631034
51.05,60,46.174316814491,59.6258199220262,59.7158230079362
51.1,60,46.1727324740939,59.6260319411885,59.7171392123472
51.15,60,46.1711547381652,59.6262464934269,59.7184428455436
51.2,60,46.169583654582,59.6264635438116,59.7197339768598
51.25,60,46.1680192700302,59.6266830576561,59.72101267575
51.3,60,46.1664616300161,59.6269050005168,59.7222790117807
51.35,60,46.1649107788799,59.6271293381928,59.7235330546233
51.4,60,46.1633667598061,59.6273560367253,59.7247748740475
51.45,60,46.1618296148358,59.6275850623978,59.7260045399132
51.5,60,46.1602993848774,59.6278163817349,59.7272221221646
51.55,60,46.1587761097206,59.6280499615026,59.7284276908224
51.6,60,46.157259828045,59.6282857687075,59.7296213159772
51.65,60,46.1557505774331,59.6285237705965,59.7308030677831
51.7,60,46.1542483943825,59.6287639346565,59.7319730164503
51.75,60,46.1527533143153,59.6290062286135,59.7331312322394
51.8,60,46.1512653715913,59.6292506204327,59.7342777854539
51.85,60,46.1497845995171,59.6294970783175,59.7354127464346
51.9,60,46.1483110303596,59.6297455707096,59.7365361855528
51.95,60,46.1468446953554,59.6299960662877,59.7376481732041
52,60,46.145385624723,59.6302485339676,59.7387487798025
52.05,60,46.1439338476728,59.6305029429015,59.7398380757738
52.1,60,46.1424893924182,59.6307592624775,59.7409161315499
52.15,60,46.141052286187,59.6310174623188,59.7419830175628
52.2,60,46.1396225552322,59.6312775122832,59.7430388042387
52.25,60,46.1382002248416,59.631539382463,59.7440835619923
52.3,60,46.13678531935,59.6318030431835,59.7451173612209
52.35,60,46.1353778621489,59.6320684650033,59.746140272299
52.4,60,46.1339778756968,59.6323356187131,59.7471523655725
52.45,60,46.1325853815303,59.6326044753352,59.7481537113533
52.5,60,46.1312004002745,59.6328750061231,59.7491443799142
52.55,60,46.1298229516528,59.6331471825604,59.7501244414829
52.6,60,46.1284530544982,59.6334209763605,59.7510939662374
52.65,60,46.1270907267616,59.6336963594659,59.7520530243005
52.7,60,46.1257359855247,59.6339733040472,59.7530016857347
52.75,60,46.1243888470073,59.634251782503,59.7539400205372
52.8,60,46.1230493265794,59.6345317674585,59.7548680986349
52.85,60,46.1217174387699,59.6348132317653,59.7557859898796
52.9,60,46.1203931972776,59.6350961485003,59.7566937640431
52.95,60,46.1190766149798,59.6353804909654,59.7575914908123
53,60,46.1177677039432,59.6356662326864,59.758479239785
53.05,60,46.1164664754336,59.6359533474124,59.7593570804646
53.1,60,46.115172939924,59.636241809115,59.7602250822562
53.15,60,46.1138871071058,59.6365315919875,59.7610833144616
53.2,60,46.1126089858983,59.6368226704444,59.7619318462751
53.25,60,46.1113385844569,59.6371150191201,59.7627707467795
53.3,60,46.1100759101846,59.6374086128686,59.7636000849412
53.35,60,46.1088209697383,59.6377034267623,59.7644199296063
53.4,60,46.1075737690412,59.6379994360916,59.7652303494966
53.45,60,46.10633431329,59.6382966163639,59.7660314132052
53.5,60,46.105102606965,59.6385949433025,59.7668231891929
53.55,60,46.1038786538389,59.6388943928463,59.7676057457836
53.6,60,46.1026624569861,59.6391949411485,59.7683791511612
53.65,60,46.1014540187907,59.6394965645761,59.7691434733652
53.7,60,46.1002533409569,59.6397992397089,59.7698987802872
53.75,60,46.0990604245167,59.6401029433385,59.770645139667
53.8,60,46.0978752698392,59.6404076524677,59.7713826190891
53.85,60,46.0966978766391,59.6407133443096,59.7721112859793
53.9,60,46.0955282439858,59.6410199962864,59.7728312076008
53.95,60,46.0943663703109,59.641327586029,59.773542451051
54,60,46.0932122534187,59.6416360913757,59.7742450832581
54.05,60,46.0920658904918,59.6419454903718,59.7749391709776
54.1,60,46.090927278103,59.6422557612679,59.775624780789
54.15,60,46.0897964122203,59.64256688252,59.776301979093
54.2,60,46.0886732882187,59.6428788327878,59.7769708321079
54.25,60,46.0875579008842,59.643191590934,59.7776314058664
54.3,60,46.0864502444255,59.6435051360238,59.7782837662131
54.35,60,46.0853503124817,59.6438194473232,59.778927978801
54.4,60,46.0842580981277,59.6441345042989,59.7795641090888
54.45,60,46.0831735938858,59.6444502866167,59.7801922223378
54.5,60,46.0820967917307,59.6447667741411,59.7808123836094
54.55,60,46.0810276830989,59.6450839469338,59.781424657762
54.6,60,46.0799662588965,59.6454017852532,59.7820291094486
54.65,60,46.078912509506,59.6457202695536,59.7826258031136
54.7,60,46.0778664247961,59.6460393804834,59.7832148029909
54.75,60,46.0768279941262,59.6463590988852,59.7837961731008
54.8,60,46.075797206356,59.6466794057942,59.7843699772476
54.85,60,46.0747740498531,59.6470002824372,59.7849362790172
54.9,60,46.0737585125008,59.6473217102322,59.7854951417748
54.95,60,46.0727505817032,59.6476436707867,59.7860466286621
55,60,46.0717502443948,59.6479661458974,59.7865908025957
55.05,60,46.0707574870477,59.6482891175486,59.7871277262641
55.1,60,46.0697722956773,59.6486125679119,59.787657462126
55.15,60,46.0687946558509,59.6489364793445,59.7881800724077
55.2,60,46.0678245526944,59.6492608343889,59.7886956191017
55.25,60,46.0668619708989,59.6495856157715,59.7892041639636
55.3,60,46.0659068947283,59.6499108064015,59.7897057685111
55.35,60,46.0649593080259,59.6502363893704,59.7902004940212
55.4,60,46.0640191942216,59.6505623479507,59.7906884015289
55.45,60,46.0630865363389,59.6508886655948,59.7911695518248
55.5,60,46.0621613170007,59.6512153259343,59.7916440054537
55.55,60,46.0612435184369,59.6515423127787,59.7921118227124
55.6,60,46.060333122491,59.6518696101147,59.7925730636483
55.65,60,46.059430110626,59.6521972021049,59.7930277880576
55.7,60,46.0585344639317,59.6525250730872,59.7934760554833
55.75,60,46.0576461631312,59.6528532075734,59.7939179252141
55.8,60,46.0567651885869,59.6531815902483,59.7943534562824
55.85,60,46.0558915203075,59.6535102059688,59.7947827074631
55.9,60,46.055025137953,59.6538390397628,59.7952057372719
55.95,60,46.0541660208428,59.6541680768284,59.7956226039637
56,60,46.0533141479609,59.6544973025326,59.7960333655317
56.05,60,46.0524694979616,59.6548267024104,59.7964380797053
56.1,60,46.0516320491771,59.6551562621639,59.7968368039495
56.15,60,46.0508017796213,59.6554859676611,59.7972295954632
56.2,60,46.0499786669989,59.6558158049351,59.7976165111778
56.25,60,46.0491626887083,59.6561457601828,59.7979976077565
56.3,60,46.0483538218495,59.6564758197644,59.7983729415925
56.35,60,46.0475520432289,59.6568059702018,59.7987425688086
56.4,60,46.0467573293657,59.6571361981779,59.7991065452553
56.45,60,46.0459696564975,59.6574664905355,59.7994649265103
56.5,60,46.0451890005855,59.6577968342765,59.7998177678772
56.55,60,46.044415337321,59.6581272165606,59.8001651243847
56.6,60,46.04364864213,59.6584576247044,59.8005070507855
56.65,60,46.0428888901797,59.6587880461805,59.8008436015553
56.7,60,46.0421360563836,59.6591184686162,59.8011748308923
56.75,60,46.0413901154067,59.6594488797929,59.8015007927158
56.8,60,46.0406510416706,59.6597792676447,59.8018215406658
56.85,60,46.0399188093603,59.6601096202578,59.8021371281021
56.9,60,46.0391933924272,59.6604399258689,59.8024476081034
56.95,60,46.0384747645968,59.6607701728649,59.8027530334671
57,60,46.037762899372,59.6611003497813,59.8030534567077
57.05,60,46.0370577700388,59.6614304453016,59.8033489300571
57.1,60,46.036359349672,59.661760448256,59.8036395054634
57.15,60,46.0356676111395,59.6620903476207,59.8039252345905
57.2,60,46.0349825271073,59.6624201325166,59.8042061688175
57.25,60,46.0343040700447,59.6627497922085,59.8044823592383
57.3,60,46.0336322122297,59.6630793161039,59.804753856661
57.35,60,46.032966925752,59.6634086937524,59.8050207116074
57.4,60,46.0323081825204,59.6637379148441,59.8052829743125
57.45,60,46.0316559542652,59.6640669692092,59.8055406947245
57.5,60,46.0310102125447,59.6643958468166,59.805793922504
57.55,60,46.0303709287481,59.6647245377732,59.8060427070236
57.6,60,46.0297380741018,59.6650530323226,59.806287097368
57.65,60,46.0291116196721,59.6653813208445,59.8065271423336
57.7,60,46.0284915363724,59.6657093938531,59.8067628904277
57.75,60,46.027877794965,59.666037241997,59.8069943898691
57.8,60,46.0272703660663,59.6663648560573,59.8072216885874
57.85,60,46.0266692201521,59.6666922269473,59.8074448342227
57.9,60,46.0260743275609,59.667019345711,59.8076638741258
57.95,60,46.0254856584986,59.6673462035228,59.8078788553581
58,60,46.0249031830424,59.6676727916856,59.8080898246909
58.05,60,46.0243268711455,59.6679991016307,59.8082968286062
58.1,60,46.0237566926409,59.6683251249163,59.8084999132958
58.15,60,46.0231926172453,59.6686508532268,59.808699124662
58.2,60,46.0226346145639,59.6689762783716,59.808894508317
58.25,60,46.0220826540936,59.6693013922844,59.8090861095834
58.3,60,46.0215367052269,59.6696261870218,59.809273973494
58.35,60,46.0209967372572,59.6699506547631,59.8094581447917
58.4,60,46.0204627193811,59.6702747878084,59.8096386679301
58.45,60,46.0199346207021,59.6705985785786,59.8098155870732
58.5,60,46.0194124102365,59.6709220196136,59.8099889460954
58.55,60,46.0188960569147,59.6712451035718,59.8101587885824
58.6,60,46.0183855295865,59.6715678232293,59.8103251578304
58.65,60,46.0178807970241,59.6718901714785,59.8104880968473
58.7,60,46.0173818279256,59.6722121413274,59.8106476483519
58.75,60,46.016888590919,59.6725337258989,59.8108038547751
58.8,60,46.0164010545656,59.6728549184293,59.8109567582596
58.85,60,46.0159191873636,59.6731757122679,59.8111064006602
58.9,60,46.0154429577514,59.6734961008758,59.8112528235444
58.95,60,46.0149723341107,59.673816077825,59.8113960681925
59,60,46.0145072847702,59.6741356367975,59.811536175598
59.05,60,46.0140477780102,59.6744547715844,59.811673186468
59.1,60,46.0135937820626,59.6747734760851,59.8118071412236
59.15,60,46.0131452651176,59.6750917443061,59.8119380800002
59.2,60,46.0127021953257,59.6754095703603,59.812066042648
59.25,60,46.0122645407996,59.6757269484659,59.8121910687325
59.3,60,46.0118322696197,59.6760438729458,59.8123131975348
59.35,60,46.0114053498353,59.6763603382266,59.8124324680522
59.4,60,46.0109837494684,59.6766763388373,59.8125489189987
59.45,60,46.0105674365162,59.6769918694091,59.8126625888055
59.5,60,46.0101563789552,59.6773069246739,59.8127735156213
59.55,60,46.0097505447439,59.6776214994637,59.8128817373133
59.6,60,46.009349901824,59.6779355887098,59.8129872914675
59.65,60,46.0089544181256,59.6782491874416,59.8130902153889
59.7,60,46.008564061569,59.678562290786,59.813190546103
59.75,60,46.0081788000671,59.6788748939665,59.8132883203556
59.8,60,46.0077986015285,59.679186992302,59.8133835746137
59.85,60,46.0074234338609,59.6794985812066,59.8134763450662
59.9,60,46.007053264973,59.679809656188,59.8135666676244
59.95,60,46.0066880627776,59.680120212847,59.813654577923
60,60,46.0063277951931,59.6804302468769,59.8137401113204
60.05,60,46.0059724301483,59.6807397540619,59.8138233028995
60.1,60,46.005621935583,59.6810487302771,59.8139041874684
60.15,60,46.0052762794508,59.681357171487,59.8139827995615
60.2,60,46.0049354297227,59.6816650737452,59.8140591734395
60.25,60,46.0045993543885,59.6819724331929,59.8141333430908
60.3,60,46.0042680214595,59.6822792460588,59.8142053422321
60.35,60,46.0039413989711,59.6825855086578,59.8142752043089
60.4,60,46.0036194549849,59.6828912173901,59.8143429624965
60.45,60,46.0033021575913,59.6831963687409,59.8144086497009
60.5,60,46.0029894749108,59.6835009592789,59.8144722985595
60.55,60,46.0026813750984,59.6838049856561,59.8145339414418
60.6,60,46.002377826343,59.6841084446066,59.8145936104505
60.65,60,46.0020787968723,59.6844113329458,59.8146513374221
60.7,60,46.0017842549526,59.6847136475699,59.8147071539279
60.75,60,46.0014941688931,59.6850153854547,59.8147610912748
60.8,60,46.0012085070459,59.6853165436553,59.8148131805064
60.85,60,46.00092723781,59.6856171193047,59.8148634524032
60.9,60,46.0006503296319,59.6859171096135,59.8149119374846
60.95,60,46.0003777510081,59.6862165118689,59.8149586660088
61,60,46.0001094704877,59.6865153234339,59.8150036679743
61.05,60,45.9998454566728,59.6868135417466,59.8150469731205
61.1,60,45.9995856782218,59.6871111643195,59.8150886109289
61.15,60,45.9993301038513,59.6874081887385,59.815128610624
61.2,60,45.999078702337,59.6877046126624,59.815167001174
61.25,60,45.9988314425152,59.688000433822,59.8152038112922
61.3,60,45.9985882932871,59.6882956500192,59.8152390694373
61.35,60,45.9983492236177,59.6885902591266,59.8152728038154
61.4,60,45.9981142025392,59.6888842590864,59.8153050423799
61.45,60,45.9978831991517,59.6891776479099,59.8153358128332
61.5,60,45.997656182626,59.6894704236766,59.8153651426275
61.55,60,45.997433122204,59.6897625845337,59.8153930589659
61.6,60,45.997213987201,59.690054128695,59.8154195888032
61.65,60,45.9969987470083,59.6903450544405,59.815444758847
61.7,60,45.9967873710925,59.6906353601154,59.8154685955589
61.75,60,45.9965798289985,59.6909250441297,59.8154911251555
61.8,60,45.9963760903513,59.6912141049572,59.8155123736094
61.85,60,45.9961761248565,59.691502541135,59.81553236665
61.9,60,45.9959799023025,59.6917903512625,59.815551129765
61.95,60,45.9957873925611,59.6920775340012,59.8155686882014
62,60,45.9955985655908,59.6923640880733,59.8155850669661
62.05,60,45.995413391435,59.6926500122617,59.8156002908276
62.1,60,45.9952318402266,59.6929353054088,59.8156143843167
62.15,60,45.9950538821875,59.6932199664163,59.8156273717277
62.2,60,45.9948794876304,59.6935039942439,59.8156392771195
62.25,60,45.99470862696,59.6937873879091,59.8156501243168
62.3,60,45.9945412706747,59.6940701464864,59.815659936911
62.35,60,45.9943773893669,59.6943522691065,59.8156687382613
62.4,60,45.9942169537247,59.694633754956,59.8156765514962
62.45,60,45.9940599345338,59.6949146032761,59.8156833995142
62.5,60,45.9939063026774,59.6951948133626,59.815689304985
62.55,60,45.9937560291382,59.6954743845649,59.8156942903509
62.6,60,45.9936090849994,59.6957533162854,59.8156983778276
62.65,60,45.9934654414449,59.6960316079789,59.8157015894054
62.7,60,45.9933250697624,59.6963092591518,59.8157039468507
62.75,60,45.9931879413419,59.6965862693618,59.8157054717066
62.8,60,45.993054027679,59.6968626382169,59.8157061852943
62.85,60,45.9929233003739,59.697138365375,59.8157061087146
62.9,60,45.9927957311346,59.6974134505431,59.8157052628482
62.95,60,45.9926712917755,59.6976878934771,59.8157036683577
63,60,45.9925499542204,59.6979616939805,59.8157013456885
63.05,60,45.9924316905018,59.6982348519042,59.8156983150697
63.1,60,45.992316472763,59.6985073671461,59.8156945965156
63.15,60,45.9922042732581,59.6987792396501,59.8156902098265
63.2,60,45.9920950643535,59.6990504694055,59.8156851745905
63.25,60,45.9919888185286,59.6993210564468,59.8156795101839
63.3,60,45.9918855083756,59.6995910008526,59.8156732357729
63.35,60,45.9917851066023,59.6998603027456,59.8156663703148
63.4,60,45.9916875860314,59.7001289622913,59.8156589325587
63.45,60,45.9915929196011,59.700396979698,59.8156509410472
63.5,60,45.9915010803665,59.7006643552161,59.8156424141174
63.55,60,45.9914120415006,59.7009310891374,59.8156333699019
63.6,60,45.9913257762945,59.7011971817945,59.8156238263302
63.65,60,45.9912422581572,59.7014626335603,59.81561380113
63.7,60,45.9911614606186,59.7017274448478,59.815603311828
63.75,60,45.9910833573271,59.7019916161087,59.8155923757515
63.8,60,45.9910079220532,59.7022551478338,59.8155810100293
63.85,60,45.9909351286882,59.7025180405519,59.815569231593
63.9,60,45.990864951245,59.7027802948291,59.8155570571782
63.95,60,45.9907973638595,59.7030419112689,59.8155445033257
64,60,45.9907323407904,59.7033028905111,59.8155315863827
64.05,60,45.9906698564199,59.7035632332316,59.815518322504
64.1,60,45.9906098852543,59.7038229401415,59.8155047276531
64.15,60,45.9905524019248,59.7040820119871,59.8154908176034
64.2,60,45.9904973811868,59.704340449549,59.8154766079396
64.25,60,45.9904447979224,59.7045982536415,59.8154621140587
64.3,60,45.9903946271389,59.7048554251125,59.8154473511712
64.35,60,45.9903468439698,59.7051119648427,59.8154323343024
64.4,60,45.9903014236759,59.7053678737452,59.8154170782935
64.45,60,45.9902583416449,59.7056231527648,59.8154015978028
64.5,60,45.9902175733929,59.7058778028778,59.8153859073071
64.55,60,45.9901790945624,59.7061318250914,59.8153700211025
64.6,60,45.9901428809255,59.7063852204432,59.8153539533059
64.65,60,45.9901089083822,59.7066379900006,59.815337717856
64.7,60,45.9900771529615,59.7068901348605,59.8153213285149
64.75,60,45.9900475908226,59.7071416561486,59.8153047988686
64.8,60,45.9900201982531,59.7073925550194,59.8152881423288
64.85,60,45.9899949516711,59.7076428326551,59.8152713721338
64.9,60,45.9899718276241,59.7078924902656,59.8152545013497
64.95,60,45.9899508027909,59.7081415290878,59.8152375428718
65,60,45.9899318539804,59.7083899503854,59.8152205094253
65.05,60,45.9899149581319,59.708637755448,59.8152034135671
65.1,60,45.9899000923162,59.7088849455912,59.8151862676865
65.15,60,45.9898872337347,59.7091315221557,59.8151690840066
65.2,60,45.9898763597208,59.7093774865072,59.8151518745856
65.25,60,45.9898674477395,59.7096228400356,59.8151346513175
65.3,60,45.9898604753871,59.7098675841549,59.8151174259338
65.35,60,45.9898554203911,59.7101117203027,59.8151002100044
65.4,60,45.9898522606123,59.7103552499395,59.8150830149388
65.45,60,45.9898509740423,59.7105981745488,59.8150658519874
65.5,60,45.9898515388058,59.710840495636,59.8150487322425
65.55,60,45.9898539331593,59.7110822147287,59.8150316666395
65.6,60,45.9898581354917,59.7113233333757,59.8150146659581
65.65,60,45.989864124324,59.7115638531469,59.8149977408234
65.7,60,45.98987187831,59.711803775633,59.8149809017072
65.75,60,45.9898813762356,59.7120431024447,59.814964158929
65.8,60,45.9898925970194,59.7122818352127,59.8149475226573
65.85,60,45.989905519713,59.712519975587,59.8149310029105
65.9,60,45.9899201234998,59.7127575252366,59.8149146095584
65.95,60,45.9899363876956,59.7129944858495,59.814898352323
66,60,45.9899542917495,59.7132308591316,59.8148822407799
66.05,60,45.9899738152426,59.7134666468069,59.8148662843591
66.1,60,45.9899949378883,59.7137018506169,59.8148504923468
66.15,60,45.9900176395327,59.7139364723202,59.8148348738858
66.2,60,45.9900419001541,59.7141705136923,59.8148194379769
66.25,60,45.9900676998628,59.7144039765249,59.8148041934801
66.3,60,45.9900950189015,59.714636862626,59.8147891491159
66.35,60,45.990123837645,59.7148691738192,59.8147743134659
66.4,60,45.9901541366004,59.7151009119433,59.8147596949745
66.45,60,45.9901858964058,59.7153320788523,59.8147453019494
66.5,60,45.9902190978321,59.7155626764147,59.8147311425633
66.55,60,45.9902537217812,59.7157927065135,59.8147172248548
66.6,60,45.9902897492866,59.7160221710454,59.8147035567292
66.65,60,45.9903271615133,59.7162510719208,59.8146901459601
66.7,60,45.9903659397571,59.7164794110636,59.8146770001902
66.75,60,45.990406065445,59.7167071904102,59.8146641269322
66.8,60,45.9904475201353,59.71693441191,59.8146515335706
66.85,60,45.9904902855164,59.7171610775246,59.814639227362
66.9,60,45.9905343434075,59.7173871892276,59.8146272154365
66.95,60,45.9905796757578,59.7176127490041,59.814615504799
67,60,45.9906262646465,59.7178377588507,59.8146041023299
67.05,60,45.9906740922834,59.7180622207749,59.8145930147864
67.1,60,45.9907231410071,59.7182861367952,59.8145822488034
67.15,60,45.9907733932862,59.7185095089401,59.8145718108948
67.2,60,45.9908248317178,59.7187323392486,59.8145617074543
67.25,60,45.9908774390286,59.7189546297692,59.8145519447568
67.3,60,45.9909311980734,59.7191763825602,59.814542528959
67.35,60,45.9909860918355,59.7193975996888,59.8145334661008
67.4,60,45.9910421034272,59.7196182832314,59.8145247621061
67.45,60,45.9910992160874,59.7198384352729,59.8145164227843
67.5,60,45.9911574131832,59.7200580579068,59.8145084538306
67.55,60,45.9912166782089,59.7202771532343,59.8145008608276
67.6,60,45.9912769947858,59.7204957233647,59.8144936492462
67.65,60,45.9913383466618,59.7207137704146,59.8144868244466
67.7,60,45.991400717711,59.7209312965082,59.8144803916792
67.75,60,45.991464091934,59.7211483037763,59.8144743560858
67.8,60,45.991528453457,59.7213647943567,59.8144687227005
67.85,60,45.9915937865313,59.7215807703935,59.8144634964507
67.9,60,45.9916600755335,59.721796234037,59.8144586821583
67.95,60,45.9917273049648,59.7220111874436,59.8144542845403
68,60,45.9917954594505,59.7222256327753,59.8144503082101
68.05,60,45.991864523741,59.7224395721994,59.8144467576786
68.1,60,45.9919344827088,59.7226530078886,59.8144436373547
68.15,60,45.9920053213514,59.7228659420205,59.8144409515469
68.2,60,45.9920770247878,59.7230783767772,59.8144387044636
68.25,60,45.9921495782601,59.7232903143455,59.8144369002147
68.3,60,45.9922229671326,59.7235017569163,59.8144355428122
68.35,60,45.9922971768908,59.7237127066845,59.8144346361713
68.4,60,45.9923721931431,59.7239231658489,59.8144341841111
68.45,60,45.992448001617,59.7241331366116,59.8144341903561
68.5,60,45.9925245881619,59.7243426211782,59.8144346585366
68.55,60,45.9926019387472,59.7245516217572,59.8144355921898
68.6,60,45.9926800394613,59.72476014056,59.8144369947609
68.65,60,45.9927588765129,59.7249681798008,59.8144388696039
68.7,60,45.9928384362291,59.7251757416961,59.8144412199825
68.75,60,45.9929187050559,59.7253828284645,59.8144440490712
68.8,60,45.9929996695566,59.7255894423269,59.814447359956
68.85,60,45.9930813164131,59.7257955855056,59.8144511556354
68.9,60,45.9931636324239,59.7260012602249,59.8144554390214
68.95,60,45.993246604505,59.7262064687103,59.8144602129402
69,60,45.9933302196872,59.7264112131883,59.8144654801333
69.05,60,45.9934144651191,59.7266154958867,59.8144712432583
69.1,60,45.9934993280635,59.7268193190339,59.8144775048899
69.15,60,45.9935847958983,59.727022684859,59.8144842675206
69.2,60,45.9936708561165,59.7272255955915,59.8144915335616
69.25,60,45.9937574963242,59.7274280534611,59.8144993053441
69.3,60,45.9938447042417,59.7276300606976,59.8145075851194
69.35,60,45.9939324677026,59.7278316195304,59.8145163750604
69.4,60,45.9940207746526,59.728032732189,59.8145256772622
69.45,60,45.9941096131499,59.7282334009021,59.8145354937432
69.5,60,45.9941989713643,59.7284336278978,59.8145458264454
69.55,60,45.994288837577,59.7286334154034,59.814556677236
69.6,60,45.9943792001793,59.7288327656452,59.8145680479076
69.65,60,45.9944700476733,59.7290316808481,59.8145799401793
69.7,60,45.9945613686704,59.729230163236,59.8145923556976
69.75,60,45.9946531518916,59.729428215031,59.8146052960373
69.8,60,45.9947453861667,59.7296258384536,59.8146187627018
69.85,60,45.9948380604334,59.7298230357225,59.8146327571246
69.9,60,45.9949311637371,59.7300198090544,59.8146472806696
69.95,60,45.9950246852307,59.7302161606639,59.8146623346323
70,60,45.9951186141737,59.7304120927633,59.8146779202403
70.05,60,45.9952129399318,59.7306076075623,59.8146940386542
70.1,60,45.995307651977,59.7308027072681,59.8147106909684
70.15,60,45.9954027398848,59.7309973940852,59.814727878212
70.2,60,45.9954981933376,59.7311916702153,59.8147456013494
70.25,60,45.99559400212,59.7313855378568,59.8147638612811
70.3,60,45.9956901561215,59.7315789992051,59.8147826588446
70.35,60,45.9957866453342,59.7317720564524,59.814801994815
70.4,60,45.995883459853,59.7319647117873,59.814821869906
70.45,60,45.9959805898747,59.7321569673949,59.8148422847705
70.5,60,45.9960780256975,59.7323488254566,59.8148632400012
70.55,60,45.9961757577215,59.7325402881499,59.8148847361318
70.6,60,45.996273776446,59.7327313576484,59.814906773637
70.65,60,45.9963720724706,59.7329220361217,59.8149293529343
70.7,60,45.9964706364954,59.733112325735,59.8149524743836
70.75,60,45.9965694593178,59.7333022286494,59.8149761382888
70.8,60,45.9966685318349,59.7334917470214,59.8150003448981
70.85,60,45.9967678450405,59.7336808830029,59.8150250944047
70.9,60,45.9968673900268,59.7338696387413,59.8150503869477
70.95,60,45.9969671579818,59.7340580163791,59.8150762226128
71,60,45.9970671401903,59.7342460180538,59.8151026014328
71.05,60,45.997167328032,59.7344336458982,59.8151295233885
71.1,60,45.997267712983,59.7346209020397,59.8151569884094
71.15,60,45.9973682866129,59.7348077886005,59.8151849963741
71.2,60,45.9974690405856,59.7349943076977,59.8152135471115
71.25,60,45.9975699666589,59.7351804614426,59.8152426404009
71.3,60,45.9976710566829,59.7353662519413,59.8152722759731
71.35,60,45.997772302601,59.7355516812942,59.8153024535109
71.4,60,45.9978736964472,59.7357367515958,59.8153331726499
71.45,60,45.9979752303479,59.735921464935,59.8153644329788
71.5,60,45.9980768965195,59.7361058233947,59.8153962340405
71.55,60,45.9981786872696,59.7362898290518,59.8154285753326
71.6,60,45.9982805949946,59.736473483977,59.8154614563078
71.65,60,45.9983826121804,59.736656790235,59.8154948763749
71.7,60,45.9984847314012,59.7368397498842,59.8155288348993
71.75,60,45.9985869453197,59.7370223649765,59.8155633312036
71.8,60,45.9986892466858,59.7372046375575,59.815598364568
71.85,60,45.9987916283363,59.7373865696663,59.8156339342316
71.9,60,45.9988940831944,59.7375681633353,59.8156700393923
71.95,60,45.9989966042695,59.7377494205903,59.8157066792076
72,60,45.9990991846562,59.7379303434503,59.8157438527956
72.05,60,45.9992018175329,59.7381109339275,59.8157815592352
72.1,60,45.9993044961637,59.7382911940272,59.8158197975665
72.15,60,45.9994072138951,59.7384711257479,59.8158585667922
72.2,60,45.9995099641574,59.7386507310806,59.8158978658773
72.25,60,45.9996127404634,59.7388300120097,59.8159376937503
72.3,60,45.9997155364078,59.7390089705121,59.8159780493034
72.35,60,45.9998183456665,59.7391876085577,59.8160189313934
72.4,60,45.9999211619971,59.7393659281087,59.8160603388418
72.45,60,46.0000239792368,59.7395439311204,59.816102270436
72.5,60,46.0001267913029,59.7397216195404,59.8161447249292
72.55,60,46.000229592192,59.7398989953087,59.8161877010417
72.6,60,46.0003323759794,59.7400760603582,59.8162311974606
72.65,60,46.0004351368186,59.7402528166136,59.816275212841
72.7,60,46.0005378689408,59.7404292659925,59.8163197458064
72.75,60,46.0006405666543,59.7406054104043,59.8163647949489
72.8,60,46.000743224344,59.7407812517509,59.8164103588302
72.85,60,46.0008458364712,59.7409567919265,59.816456435982
72.9,60,46.0009483975717,59.741132032817,59.8165030249061
72.95,60,46.0010509022573,59.7413069763007,59.8165501240757
73,60,46.0011533452138,59.741481624248,59.8165977319352
73.05,60,46.0012557212004,59.741655978521,59.8166458469012
73.1,60,46.0013580250503,59.7418300409739,59.8166944673625
73.15,60,46.0014602516695,59.7420038134528,59.8167435916813
73.2,60,46.001562396036,59.7421772977956,59.816793218193
73.25,60,46.0016644531996,59.7423504958321,59.8168433452071
73.3,60,46.0017664182811,59.7425234093837,59.8168939710077
73.35,60,46.0018682864728,59.7426960402638,59.8169450938538
73.4,60,46.0019700530358,59.7428683902772,59.8169967119798
73.45,60,46.0020717133019,59.7430404612206,59.8170488235961
73.5,60,46.0021732626714,59.7432122548821,59.8171014268895
73.55,60,46.0022746966136,59.7433837730416,59.8171545200236
73.6,60,46.0023760106658,59.7435550174704,59.8172081011395
73.65,60,46.0024772004326,59.7437259899314,59.817262168356
73.7,60,46.0025782615853,59.7438966921791,59.8173167197702
73.75,60,46.002679189862,59.7440671259591,59.8173717534578
73.8,60,46.002779981067,59.7442372930088,59.8174272674737
73.85,60,46.0028806310697,59.7444071950569,59.8174832598526
73.9,60,46.0029811358047,59.7445768338234,59.8175397286089
73.95,60,46.0030814912699,59.7447462110197,59.8175966717378
74,60,46.0031816935288,59.7449153283487,59.817654087215
74.05,60,46.0032817387068,59.7450841875043,59.817711972998
74.1,60,46.003381622993,59.7452527901719,59.8177703270257
